"genres","href","id","image_height","image_url","image_width","name","popularity","type","uri","external_urls.spotify","followers.href","followers.total","genre","max_height"
"c(""bolero"", ""cancion melodica"", ""latin pop"", ""ranchera"")","https://api.spotify.com/v1/artists/4mN0qcMxWX8oToqfDPM5yV","4mN0qcMxWX8oToqfDPM5yV",640,"https://i.scdn.co/image/ab6761610000e5eb0c387e6ddb399d55a8e51341",640,"José José",75,"artist","spotify:artist:4mN0qcMxWX8oToqfDPM5yV","https://open.spotify.com/artist/4mN0qcMxWX8oToqfDPM5yV",NA,5673571,"Pop",640
"c(""album rock"", ""classic rock"", ""mellow gold"", ""new wave pop"", ""pop rock"", ""rock"", ""soft rock"")","https://api.spotify.com/v1/artists/7A9yZMTrFZcgEWAX2kBfK6","7A9yZMTrFZcgEWAX2kBfK6",640,"https://i.scdn.co/image/ab6761610000e5eb8dfb95eb4902b28206963614",640,"Huey Lewis & The News",64,"artist","spotify:artist:7A9yZMTrFZcgEWAX2kBfK6","https://open.spotify.com/artist/7A9yZMTrFZcgEWAX2kBfK6",NA,1379797,"Pop",640
"c(""argentine rock"", ""latin alternative"", ""latin pop"", ""latin rock"", ""mexican pop"", ""rock en espanol"", ""ska argentino"")","https://api.spotify.com/v1/artists/4TK1gDgb7QKoPFlzRrBRgR","4TK1gDgb7QKoPFlzRrBRgR",1000,"https://i.scdn.co/image/0a44319db623b112c3fddca7a1ef88b5756265cd",1000,"Los Enanitos Verdes",73,"artist","spotify:artist:4TK1gDgb7QKoPFlzRrBRgR","https://open.spotify.com/artist/4TK1gDgb7QKoPFlzRrBRgR",NA,3403391,"Pop",1000
"barbadian pop","https://api.spotify.com/v1/artists/1PpDfXOUG7gxUjR1quWnwp","1PpDfXOUG7gxUjR1quWnwp",640,"https://i.scdn.co/image/ab6761610000e5ebdc6dab7d5bceacc93c0cc974",640,"Amanda Reifer",64,"artist","spotify:artist:1PpDfXOUG7gxUjR1quWnwp","https://open.spotify.com/artist/1PpDfXOUG7gxUjR1quWnwp",NA,7995,"Pop",640
"c(""pop punk"", ""uk pop punk"")","https://api.spotify.com/v1/artists/2TM0qnbJH4QPhGMCdPt7fH","2TM0qnbJH4QPhGMCdPt7fH",640,"https://i.scdn.co/image/ab6761610000e5eb6e9533d2bc08f501d72c23c3",640,"Neck Deep",68,"artist","spotify:artist:2TM0qnbJH4QPhGMCdPt7fH","https://open.spotify.com/artist/2TM0qnbJH4QPhGMCdPt7fH",NA,1000539,"Pop",640
"c(""alt z"", ""dance pop"", ""electropop"", ""indie pop"", ""pop"")","https://api.spotify.com/v1/artists/6xgvgzXNv3ymcITXTrxRaA","6xgvgzXNv3ymcITXTrxRaA",640,"https://i.scdn.co/image/ab6761610000e5ebf4e7b5297b8371cbbd455fe8",640,"ELIO",64,"artist","spotify:artist:6xgvgzXNv3ymcITXTrxRaA","https://open.spotify.com/artist/6xgvgzXNv3ymcITXTrxRaA",NA,47701,"Pop",640
"c(""alt z"", ""dance pop"", ""gen z singer-songwriter"", ""pop"", ""post-teen pop"", ""uk pop"")","https://api.spotify.com/v1/artists/3GxKJzJK4LpsYGXQrw77wz","3GxKJzJK4LpsYGXQrw77wz",640,"https://i.scdn.co/image/ab6761610000e5eb8d73700c764dcc8da87b380a",640,"Mimi Webb",69,"artist","spotify:artist:3GxKJzJK4LpsYGXQrw77wz","https://open.spotify.com/artist/3GxKJzJK4LpsYGXQrw77wz",NA,269390,"Pop",640
"c(""baltimore hip hop"", ""cali rap"", ""pop rap"")","https://api.spotify.com/v1/artists/5fyvTyetDr7gvLafBsEEhU","5fyvTyetDr7gvLafBsEEhU",640,"https://i.scdn.co/image/ab6761610000e5eb3c3bba12a80adeb893388f4f",640,"Shordie Shordie",59,"artist","spotify:artist:5fyvTyetDr7gvLafBsEEhU","https://open.spotify.com/artist/5fyvTyetDr7gvLafBsEEhU",NA,183719,"Pop",640
"c(""alt z"", ""deep pop edm"", ""electropop"", ""indie poptimism"", ""pop"")","https://api.spotify.com/v1/artists/1eMmoIprPDWeFdB1FxU6ZV","1eMmoIprPDWeFdB1FxU6ZV",640,"https://i.scdn.co/image/ab6761610000e5eb2eac2bd8d035f71531b0c08d",640,"Au/Ra",67,"artist","spotify:artist:1eMmoIprPDWeFdB1FxU6ZV","https://open.spotify.com/artist/1eMmoIprPDWeFdB1FxU6ZV",NA,470481,"Pop",640
"c(""atl hip hop"", ""dirty south rap"", ""futuristic swag"", ""pop rap"", ""southern hip hop"", ""trap"")","https://api.spotify.com/v1/artists/0bfX8pF8kuHNCs57Ms4jZb","0bfX8pF8kuHNCs57Ms4jZb",640,"https://i.scdn.co/image/ab6761610000e5eb858ab48103cfe3c042bc1515",640,"Roscoe Dash",61,"artist","spotify:artist:0bfX8pF8kuHNCs57Ms4jZb","https://open.spotify.com/artist/0bfX8pF8kuHNCs57Ms4jZb",NA,235166,"Pop",640
"pop","https://api.spotify.com/v1/artists/3iri9nBFs9e4wN7PLIetAw","3iri9nBFs9e4wN7PLIetAw",640,"https://i.scdn.co/image/ab6761610000e5eb86739c7b66a9c1ef73fa5f8a",640,"gnash",65,"artist","spotify:artist:3iri9nBFs9e4wN7PLIetAw","https://open.spotify.com/artist/3iri9nBFs9e4wN7PLIetAw",NA,1589471,"Pop",640
"k-pop","https://api.spotify.com/v1/artists/0ebNdVaOfp6N0oZ1guIxM8","0ebNdVaOfp6N0oZ1guIxM8",640,"https://i.scdn.co/image/ab6761610000e5eb0fad315ccb6b38517152d2cc",640,"SUGA",69,"artist","spotify:artist:0ebNdVaOfp6N0oZ1guIxM8","https://open.spotify.com/artist/0ebNdVaOfp6N0oZ1guIxM8",NA,2075080,"Pop",640
"c(""gangster rap"", ""harlem hip hop"", ""hip hop"", ""nyc rap"", ""pop rap"", ""rap"", ""trap"")","https://api.spotify.com/v1/artists/6Uh8uJyN9g7oFjDK16nJgb","6Uh8uJyN9g7oFjDK16nJgb",1000,"https://i.scdn.co/image/3181f9da53d969400dc55574f2b227dc461d2e12",1000,"Juelz Santana",64,"artist","spotify:artist:6Uh8uJyN9g7oFjDK16nJgb","https://open.spotify.com/artist/6Uh8uJyN9g7oFjDK16nJgb",NA,759223,"Pop",1000
"c(""boy band"", ""dance pop"", ""pop rock"")","https://api.spotify.com/v1/artists/0SdiiPkr02EUdekHZJkt58","0SdiiPkr02EUdekHZJkt58",640,"https://i.scdn.co/image/ab6761610000e5eb2498282f9ea13beba4c15a1a",640,"Hanson",63,"artist","spotify:artist:0SdiiPkr02EUdekHZJkt58","https://open.spotify.com/artist/0SdiiPkr02EUdekHZJkt58",NA,435060,"Pop",640
"c(""alt z"", ""pop"", ""post-teen pop"")","https://api.spotify.com/v1/artists/0znpFLuaey34oJTE1jHSnT","0znpFLuaey34oJTE1jHSnT",640,"https://i.scdn.co/image/ab6761610000e5ebb9d1175792b03d0576ab5791",640,"Alexander Stewart",67,"artist","spotify:artist:0znpFLuaey34oJTE1jHSnT","https://open.spotify.com/artist/0znpFLuaey34oJTE1jHSnT",NA,483479,"Pop",640
"c(""australian rock"", ""classic rock"", ""dance rock"", ""funk rock"", ""mellow gold"", ""new romantic"", ""new wave"", ""new wave pop"", ""pop rock"", ""rock"", ""soft rock"")","https://api.spotify.com/v1/artists/1eClJfHLoDI4rZe5HxzBFv","1eClJfHLoDI4rZe5HxzBFv",640,"https://i.scdn.co/image/ab6761610000e5eb9bfd44c9bd2aae22edfd99bf",640,"INXS",71,"artist","spotify:artist:1eClJfHLoDI4rZe5HxzBFv","https://open.spotify.com/artist/1eClJfHLoDI4rZe5HxzBFv",NA,2266776,"Pop",640
"c(""k-pop"", ""korean r&b"")","https://api.spotify.com/v1/artists/0siBQaURCli5wn2lqv8WZg","0siBQaURCli5wn2lqv8WZg",640,"https://i.scdn.co/image/ab6761610000e5ebacb49442ef7030a98e45f905",640,"DPR LIVE",66,"artist","spotify:artist:0siBQaURCli5wn2lqv8WZg","https://open.spotify.com/artist/0siBQaURCli5wn2lqv8WZg",NA,885965,"Pop",640
"c(""baton rouge rap"", ""pop rap"", ""southern hip hop"", ""trap"")","https://api.spotify.com/v1/artists/4yTmEo2clwWq2jwelvqgVv","4yTmEo2clwWq2jwelvqgVv",640,"https://i.scdn.co/image/ab6761610000e5eb134a6b2d079081159a8de9b7",640,"Fredo Bang",60,"artist","spotify:artist:4yTmEo2clwWq2jwelvqgVv","https://open.spotify.com/artist/4yTmEo2clwWq2jwelvqgVv",NA,652765,"Pop",640
"c(""album rock"", ""classic rock"", ""dance rock"", ""hard rock"", ""mellow gold"", ""new romantic"", ""new wave"", ""new wave pop"", ""rock"", ""soft rock"")","https://api.spotify.com/v1/artists/7lzordPuZEXxwt9aoVZYmG","7lzordPuZEXxwt9aoVZYmG",640,"https://i.scdn.co/image/ab6761610000e5ebd42c6334786bfdea92beeb5d",640,"Billy Idol",69,"artist","spotify:artist:7lzordPuZEXxwt9aoVZYmG","https://open.spotify.com/artist/7lzordPuZEXxwt9aoVZYmG",NA,1570336,"Pop",640
"c(""cali rap"", ""melodic rap"", ""pop"", ""pop rap"", ""rap"", ""trap"")","https://api.spotify.com/v1/artists/1MXZ0hsGic96dWRDKwAwdr","1MXZ0hsGic96dWRDKwAwdr",640,"https://i.scdn.co/image/ab6761610000e5eb05565ec0dfa28e5372a48c2d",640,"Tyla Yaweh",63,"artist","spotify:artist:1MXZ0hsGic96dWRDKwAwdr","https://open.spotify.com/artist/1MXZ0hsGic96dWRDKwAwdr",NA,491511,"Pop",640
"c(""atl hip hop"", ""crunk"", ""dirty south rap"", ""gangster rap"", ""pop rap"", ""rap"", ""southern hip hop"", ""trap"")","https://api.spotify.com/v1/artists/23LbwefIODbyGdRbAz3urj","23LbwefIODbyGdRbAz3urj",640,"https://i.scdn.co/image/ab6761610000e5eb8d49307107224315c77594c1",640,"Yung Joc",63,"artist","spotify:artist:23LbwefIODbyGdRbAz3urj","https://open.spotify.com/artist/23LbwefIODbyGdRbAz3urj",NA,740006,"Pop",640
"c(""contemporary r&b"", ""hip pop"", ""neo soul"", ""r&b"", ""urban contemporary"")","https://api.spotify.com/v1/artists/1lE6SEy8f84Zhjvp7r8yTD","1lE6SEy8f84Zhjvp7r8yTD",640,"https://i.scdn.co/image/ab6761610000e5eb0c523b1e33c611729a3089f9",640,"Syleena Johnson",63,"artist","spotify:artist:1lE6SEy8f84Zhjvp7r8yTD","https://open.spotify.com/artist/1lE6SEy8f84Zhjvp7r8yTD",NA,294409,"Pop",640
"c(""art pop"", ""electropop"", ""escape room"", ""indie pop"", ""indietronica"", ""pop"")","https://api.spotify.com/v1/artists/4Ge8xMJNwt6EEXOzVXju9a","4Ge8xMJNwt6EEXOzVXju9a",640,"https://i.scdn.co/image/ab6761610000e5ebd06f948216f34ea0298aef43",640,"Caroline Polachek",62,"artist","spotify:artist:4Ge8xMJNwt6EEXOzVXju9a","https://open.spotify.com/artist/4Ge8xMJNwt6EEXOzVXju9a",NA,265910,"Pop",640
"c(""dance pop"", ""hip pop"", ""r&b"", ""urban contemporary"")","https://api.spotify.com/v1/artists/27FGXRNruFoOdf1vP8dqcH","27FGXRNruFoOdf1vP8dqcH",640,"https://i.scdn.co/image/ab6761610000e5eb6f5af779b97c9e52d74d3743",640,"Cassie",64,"artist","spotify:artist:27FGXRNruFoOdf1vP8dqcH","https://open.spotify.com/artist/27FGXRNruFoOdf1vP8dqcH",NA,1390735,"Pop",640
"c(""dance pop"", ""edm"", ""electro house"", ""future house"", ""house"", ""pop dance"", ""pop edm"", ""progressive electro house"", ""progressive house"", ""tropical house"")","https://api.spotify.com/v1/artists/1l2ekx5skC4gJH8djERwh1","1l2ekx5skC4gJH8djERwh1",640,"https://i.scdn.co/image/ab6761610000e5eb115e8953833485a0bbdca130",640,"Don Diablo",68,"artist","spotify:artist:1l2ekx5skC4gJH8djERwh1","https://open.spotify.com/artist/1l2ekx5skC4gJH8djERwh1",NA,1804694,"Pop",640
"c(""indie folk"", ""indie rock"", ""nyc pop"", ""stomp and holler"")","https://api.spotify.com/v1/artists/7FU0xCgmSYQEiBeevUqQ4S","7FU0xCgmSYQEiBeevUqQ4S",640,"https://i.scdn.co/image/ab6761610000e5eb92e2756626a91ea72c9ce1d4",640,"Yoke Lore",63,"artist","spotify:artist:7FU0xCgmSYQEiBeevUqQ4S","https://open.spotify.com/artist/7FU0xCgmSYQEiBeevUqQ4S",NA,160537,"Pop",640
"c(""dance pop"", ""pop"", ""post-teen pop"", ""r&b"", ""urban contemporary"")","https://api.spotify.com/v1/artists/2AQjGvtT0pFYfxR3neFcvz","2AQjGvtT0pFYfxR3neFcvz",640,"https://i.scdn.co/image/ab6761610000e5eb009ef60c0a99410630cc40c7",640,"Jordin Sparks",64,"artist","spotify:artist:2AQjGvtT0pFYfxR3neFcvz","https://open.spotify.com/artist/2AQjGvtT0pFYfxR3neFcvz",NA,2260397,"Pop",640
"c(""neo mellow"", ""pop"", ""pop rock"", ""post-teen pop"", ""uk pop"")","https://api.spotify.com/v1/artists/0B3N0ZINFWvizfa8bKiz4v","0B3N0ZINFWvizfa8bKiz4v",640,"https://i.scdn.co/image/ab6761610000e5eb3c0a1c0a096b40ff63de4dc0",640,"James TW",68,"artist","spotify:artist:0B3N0ZINFWvizfa8bKiz4v","https://open.spotify.com/artist/0B3N0ZINFWvizfa8bKiz4v",NA,1216547,"Pop",640
"c(""cubaton"", ""latin hip hop"", ""latin pop"", ""urbano latino"")","https://api.spotify.com/v1/artists/2cy1zPcrFcXAJTP0APWewL","2cy1zPcrFcXAJTP0APWewL",640,"https://i.scdn.co/image/ab6761610000e5ebad956eca0a04fd1c2400395e",640,"Gente De Zona",71,"artist","spotify:artist:2cy1zPcrFcXAJTP0APWewL","https://open.spotify.com/artist/2cy1zPcrFcXAJTP0APWewL",NA,1498207,"Pop",640
"c(""permanent wave"", ""pop rock"", ""rock"")","https://api.spotify.com/v1/artists/5gznATMVO85ZcLTkE9ULU7","5gznATMVO85ZcLTkE9ULU7",640,"https://i.scdn.co/image/ab6761610000e5eb7e8726da6b15e258be59c13b",640,"Lenny Kravitz",70,"artist","spotify:artist:5gznATMVO85ZcLTkE9ULU7","https://open.spotify.com/artist/5gznATMVO85ZcLTkE9ULU7",NA,2795217,"Pop",640
"modern alternative pop","https://api.spotify.com/v1/artists/64H8UqGLbJFHwKtGxiV8OP","64H8UqGLbJFHwKtGxiV8OP",640,"https://i.scdn.co/image/ab6761610000e5eb9a34535a8a1881e125b2eee5",640,"THE ANXIETY",64,"artist","spotify:artist:64H8UqGLbJFHwKtGxiV8OP","https://open.spotify.com/artist/64H8UqGLbJFHwKtGxiV8OP",NA,153051,"Pop",640
"c(""boy band"", ""contemporary r&b"", ""dance pop"", ""hip hop"", ""hip pop"", ""neo soul"", ""new jack swing"", ""pop rap"", ""quiet storm"", ""r&b"", ""urban contemporary"")","https://api.spotify.com/v1/artists/2P3cjUru4H3fhSXXNxE9kA","2P3cjUru4H3fhSXXNxE9kA",640,"https://i.scdn.co/image/ab6761610000e5ebf6fc18d6914f00397161ba3a",640,"Blackstreet",64,"artist","spotify:artist:2P3cjUru4H3fhSXXNxE9kA","https://open.spotify.com/artist/2P3cjUru4H3fhSXXNxE9kA",NA,692973,"Pop",640
"c(""indie pop"", ""modern dream pop"")","https://api.spotify.com/v1/artists/0qZyvjwZauLmrobrpJmvib","0qZyvjwZauLmrobrpJmvib",640,"https://i.scdn.co/image/ab6761610000e5eb4840f6391154f0991e47f90e",640,"Dream, Ivory",61,"artist","spotify:artist:0qZyvjwZauLmrobrpJmvib","https://open.spotify.com/artist/0qZyvjwZauLmrobrpJmvib",NA,155407,"Pop",640
"c(""contemporary r&b"", ""dance pop"", ""hip hop"", ""hip pop"", ""neo soul"", ""quiet storm"", ""r&b"", ""urban contemporary"")","https://api.spotify.com/v1/artists/5NDMothbpdpq2xHqSjrrWn","5NDMothbpdpq2xHqSjrrWn",640,"https://i.scdn.co/image/ab6761610000e5eb59b1c5df87253aa6bfd1f524",640,"Faith Evans",65,"artist","spotify:artist:5NDMothbpdpq2xHqSjrrWn","https://open.spotify.com/artist/5NDMothbpdpq2xHqSjrrWn",NA,1423870,"Pop",640
"c(""alternative metal"", ""neo mellow"", ""pop rock"", ""post-grunge"")","https://api.spotify.com/v1/artists/5PokPZn11xzZXyXSfnvIM3","5PokPZn11xzZXyXSfnvIM3",640,"https://i.scdn.co/image/ab6761610000e5eb12e6a316cab1c10592429fa4",640,"Lifehouse",65,"artist","spotify:artist:5PokPZn11xzZXyXSfnvIM3","https://open.spotify.com/artist/5PokPZn11xzZXyXSfnvIM3",NA,1879426,"Pop",640
"c(""dance pop"", ""pop"", ""post-teen pop"", ""uk pop"")","https://api.spotify.com/v1/artists/6mU8ucezzms5I2kNH6HNlu","6mU8ucezzms5I2kNH6HNlu",640,"https://i.scdn.co/image/ab6761610000e5eb69dd60374a54388085648072",640,"Conor Maynard",68,"artist","spotify:artist:6mU8ucezzms5I2kNH6HNlu","https://open.spotify.com/artist/6mU8ucezzms5I2kNH6HNlu",NA,2076198,"Pop",640
"c(""dance pop"", ""edm"", ""electro house"", ""electropop"", ""electropowerpop"", ""pop"", ""pop dance"", ""pop edm"", ""tropical house"")","https://api.spotify.com/v1/artists/1LOB7jTeEV14pHai6EXSzF","1LOB7jTeEV14pHai6EXSzF",640,"https://i.scdn.co/image/ab6761610000e5ebc6b0d99b1a736712a1653d6a",640,"Cash Cash",64,"artist","spotify:artist:1LOB7jTeEV14pHai6EXSzF","https://open.spotify.com/artist/1LOB7jTeEV14pHai6EXSzF",NA,675189,"Pop",640
"c(""dance pop"", ""edm"", ""electro house"", ""pop"", ""pop dance"", ""pop edm"", ""swedish tropical house"", ""tropical house"")","https://api.spotify.com/v1/artists/6lB8vOoI4DRrrVxXwuV19c","6lB8vOoI4DRrrVxXwuV19c",640,"https://i.scdn.co/image/ab6761610000e5eb4ca7ccebc2f9e6c281cd6ff3",640,"Mike Perry",69,"artist","spotify:artist:6lB8vOoI4DRrrVxXwuV19c","https://open.spotify.com/artist/6lB8vOoI4DRrrVxXwuV19c",NA,1455244,"Pop",640
"c(""boy band"", ""dance pop"", ""edm"", ""pop"", ""pop rock"", ""post-teen pop"")","https://api.spotify.com/v1/artists/2NhdGz9EDv2FeUw6udu2g1","2NhdGz9EDv2FeUw6udu2g1",640,"https://i.scdn.co/image/ab6761610000e5ebd34d138ebcda9fca6716e70c",640,"The Wanted",66,"artist","spotify:artist:2NhdGz9EDv2FeUw6udu2g1","https://open.spotify.com/artist/2NhdGz9EDv2FeUw6udu2g1",NA,2574099,"Pop",640
"c(""dance pop"", ""pop"", ""post-teen pop"", ""r&b"", ""urban contemporary"")","https://api.spotify.com/v1/artists/5xuNBZoM7z1Vv8IQ6uM0p6","5xuNBZoM7z1Vv8IQ6uM0p6",640,"https://i.scdn.co/image/ab6761610000e5ebc1a9f80f732a8dc4eab18d3f",640,"JoJo",63,"artist","spotify:artist:5xuNBZoM7z1Vv8IQ6uM0p6","https://open.spotify.com/artist/5xuNBZoM7z1Vv8IQ6uM0p6",NA,2246306,"Pop",640
"c(""alternative metal"", ""metalcore"", ""pixie"", ""pop punk"", ""screamo"")","https://api.spotify.com/v1/artists/5ojhEavq6altxW8fWIlLum","5ojhEavq6altxW8fWIlLum",640,"https://i.scdn.co/image/ab6761610000e5eb3585569340e050873707ec6c",640,"Escape the Fate",62,"artist","spotify:artist:5ojhEavq6altxW8fWIlLum","https://open.spotify.com/artist/5ojhEavq6altxW8fWIlLum",NA,1177745,"Pop",640
"c(""acoustic pop"", ""indie folk"", ""neo mellow"", ""new americana"", ""pop rock"", ""stomp and holler"")","https://api.spotify.com/v1/artists/0QrowybipCKUDnq5y10PD2","0QrowybipCKUDnq5y10PD2",640,"https://i.scdn.co/image/ab6761610000e5ebed691a5c06eb892ee2a7b8b0",640,"Amos Lee",62,"artist","spotify:artist:0QrowybipCKUDnq5y10PD2","https://open.spotify.com/artist/0QrowybipCKUDnq5y10PD2",NA,449196,"Pop",640
"c(""adult standards"", ""australian dance"", ""disco"", ""mellow gold"", ""new wave pop"", ""soft rock"")","https://api.spotify.com/v1/artists/4BoRxUdrcgbbq1rxJvvhg9","4BoRxUdrcgbbq1rxJvvhg9",1318,"https://i.scdn.co/image/a9c4bea41f06c1be30efa9e06cb6e1a07f27e3f5",1000,"Olivia Newton-John",70,"artist","spotify:artist:4BoRxUdrcgbbq1rxJvvhg9","https://open.spotify.com/artist/4BoRxUdrcgbbq1rxJvvhg9",NA,1273400,"Pop",1318
"c(""dance pop"", ""electropop"", ""girl group"", ""indie pop"", ""indie poptimism"", ""neo mellow"", ""pop"", ""post-teen pop"")","https://api.spotify.com/v1/artists/5wugb0kaq0J6nyQ5Xgd17i","5wugb0kaq0J6nyQ5Xgd17i",640,"https://i.scdn.co/image/ab6761610000e5ebe665b0ad4a04bd5f40228314",640,"Aly & AJ",59,"artist","spotify:artist:5wugb0kaq0J6nyQ5Xgd17i","https://open.spotify.com/artist/5wugb0kaq0J6nyQ5Xgd17i",NA,624636,"Pop",640
"c(""dance pop"", ""edm"", ""electro house"", ""melbourne bounce"", ""melbourne bounce international"", ""pop dance"", ""progressive electro house"", ""tropical house"")","https://api.spotify.com/v1/artists/6VD4UEUPvtsemqD3mmTqCR","6VD4UEUPvtsemqD3mmTqCR",640,"https://i.scdn.co/image/ab6761610000e5eb6927317407c8e2499d0cd39f",640,"Deorro",68,"artist","spotify:artist:6VD4UEUPvtsemqD3mmTqCR","https://open.spotify.com/artist/6VD4UEUPvtsemqD3mmTqCR",NA,1213113,"Pop",640
"c(""dutch pop"", ""indie soul"")","https://api.spotify.com/v1/artists/4gHcu2JoaXJ0mV4aNPCd7N","4gHcu2JoaXJ0mV4aNPCd7N",640,"https://i.scdn.co/image/ab6761610000e5eb6e97b7c1940e6dc1cf0bdb42",640,"Benny Sings",65,"artist","spotify:artist:4gHcu2JoaXJ0mV4aNPCd7N","https://open.spotify.com/artist/4gHcu2JoaXJ0mV4aNPCd7N",NA,145922,"Pop",640
"c(""dance pop"", ""post-teen pop"")","https://api.spotify.com/v1/artists/6G9bygHlCyPgNGxK2l3YdE","6G9bygHlCyPgNGxK2l3YdE",720,"https://i.scdn.co/image/d069c20515bc253f807a447c195e785beec89b47",1000,"Vanessa Hudgens",64,"artist","spotify:artist:6G9bygHlCyPgNGxK2l3YdE","https://open.spotify.com/artist/6G9bygHlCyPgNGxK2l3YdE",NA,1809932,"Pop",720
"c(""dance pop"", ""edm"", ""electro house"", ""pop"", ""pop dance"", ""pop edm"", ""pop rap"", ""tropical house"")","https://api.spotify.com/v1/artists/3hyEbRtp617pNCuuQjyOmc","3hyEbRtp617pNCuuQjyOmc",640,"https://i.scdn.co/image/ab6761610000e5eb89a45083a99ce21831df7bdc",640,"Lost Kings",60,"artist","spotify:artist:3hyEbRtp617pNCuuQjyOmc","https://open.spotify.com/artist/3hyEbRtp617pNCuuQjyOmc",NA,382722,"Pop",640
"c(""latin arena pop"", ""latin pop"", ""mexican pop"")","https://api.spotify.com/v1/artists/39yVoqm6sYFvvqF1RciUVf","39yVoqm6sYFvvqF1RciUVf",640,"https://i.scdn.co/image/ab6761610000e5ebd471aab52533508e4bcf9ba4",640,"Carlos Rivera",74,"artist","spotify:artist:39yVoqm6sYFvvqF1RciUVf","https://open.spotify.com/artist/39yVoqm6sYFvvqF1RciUVf",NA,3939753,"Pop",640
"c(""chill r&b"", ""pop"")","https://api.spotify.com/v1/artists/3R80OE4RViOWbnuvqh0j8a","3R80OE4RViOWbnuvqh0j8a",640,"https://i.scdn.co/image/ab6761610000e5eb00243ff48475cbf0850b4f28",640,"thuy",64,"artist","spotify:artist:3R80OE4RViOWbnuvqh0j8a","https://open.spotify.com/artist/3R80OE4RViOWbnuvqh0j8a",NA,152031,"Pop",640
"c(""k-pop"", ""korean r&b"")","https://api.spotify.com/v1/artists/6aLdhHUqgdKE86xbtNmY8g","6aLdhHUqgdKE86xbtNmY8g",640,"https://i.scdn.co/image/ab6761610000e5eb8e9d1c8642df6f869631fe62",640,"Crush",68,"artist","spotify:artist:6aLdhHUqgdKE86xbtNmY8g","https://open.spotify.com/artist/6aLdhHUqgdKE86xbtNmY8g",NA,1085598,"Pop",640
"c(""k-pop"", ""k-pop girl group"")","https://api.spotify.com/v1/artists/52zMTJCKluDlFwMQWmccY7","52zMTJCKluDlFwMQWmccY7",640,"https://i.scdn.co/image/ab6761610000e5eb80584436e5726afb70cee7f8",640,"LOONA",65,"artist","spotify:artist:52zMTJCKluDlFwMQWmccY7","https://open.spotify.com/artist/52zMTJCKluDlFwMQWmccY7",NA,2159143,"Pop",640
"c(""dance pop"", ""lilith"", ""new wave pop"", ""permanent wave"", ""pop rock"", ""swedish pop"")","https://api.spotify.com/v1/artists/1tqZaCwM57UFKjWoYwMLrw","1tqZaCwM57UFKjWoYwMLrw",1332,"https://i.scdn.co/image/6b0b8b24424033aac921f37c51917d8533622613",1000,"The Cardigans",65,"artist","spotify:artist:1tqZaCwM57UFKjWoYwMLrw","https://open.spotify.com/artist/1tqZaCwM57UFKjWoYwMLrw",NA,907250,"Pop",1332
"c(""canadian pop"", ""contemporary r&b"", ""dance pop"", ""hip pop"", ""neo soul"", ""quiet storm"", ""r&b"", ""urban contemporary"")","https://api.spotify.com/v1/artists/0le01dl1WllSHhjEXRl4in","0le01dl1WllSHhjEXRl4in",640,"https://i.scdn.co/image/ab6761610000e5ebcf35587ec242fd403b683687",640,"Tamia",62,"artist","spotify:artist:0le01dl1WllSHhjEXRl4in","https://open.spotify.com/artist/0le01dl1WllSHhjEXRl4in",NA,1451209,"Pop",640
"c(""indie poptimism"", ""modern alternative rock"", ""modern rock"")","https://api.spotify.com/v1/artists/4KJ6jujcNPzOyhdNoiNftp","4KJ6jujcNPzOyhdNoiNftp",640,"https://i.scdn.co/image/ab6761610000e5ebfe1e13b1f9cd2a20f013d707",640,"lovelytheband",63,"artist","spotify:artist:4KJ6jujcNPzOyhdNoiNftp","https://open.spotify.com/artist/4KJ6jujcNPzOyhdNoiNftp",NA,378575,"Pop",640
"c(""chamber pop"", ""indie folk"", ""stomp and holler"")","https://api.spotify.com/v1/artists/4M5nCE77Qaxayuhp3fVn4V","4M5nCE77Qaxayuhp3fVn4V",640,"https://i.scdn.co/image/ab6761610000e5eb6a521312add75461d989f671",640,"Iron & Wine",64,"artist","spotify:artist:4M5nCE77Qaxayuhp3fVn4V","https://open.spotify.com/artist/4M5nCE77Qaxayuhp3fVn4V",NA,1043631,"Pop",640
"c(""dance pop"", ""edm"", ""pop"", ""pop dance"", ""post-teen pop"", ""tropical house"", ""uk pop"")","https://api.spotify.com/v1/artists/1MIVXf74SZHmTIp4V4paH4","1MIVXf74SZHmTIp4V4paH4",640,"https://i.scdn.co/image/ab6761610000e5eb7926088433d79485da5e1734",640,"Mabel",70,"artist","spotify:artist:1MIVXf74SZHmTIp4V4paH4","https://open.spotify.com/artist/1MIVXf74SZHmTIp4V4paH4",NA,1741023,"Pop",640
"c(""contemporary country"", ""country"", ""country road"", ""modern country rock"", ""neo mellow"", ""pop"", ""post-teen pop"")","https://api.spotify.com/v1/artists/7H6dkUChT5EoOQtUVMg4cN","7H6dkUChT5EoOQtUVMg4cN",640,"https://i.scdn.co/image/ab6761610000e5eb02132786e60dfa95d2fb6f28",640,"Hunter Hayes",60,"artist","spotify:artist:7H6dkUChT5EoOQtUVMg4cN","https://open.spotify.com/artist/7H6dkUChT5EoOQtUVMg4cN",NA,1213876,"Pop",640
